timestamp,open,high,low,close,volume
2025-07-02 01:55:00,105617.8,105672.5,105617.7,105672.4,66.588
2025-07-02 01:56:00,105672.5,105710.6,105672.4,105684.3,56.741
2025-07-02 01:57:00,105684.2,105684.3,105647.2,105647.2,18.1
2025-07-02 01:58:00,105647.3,105670.0,105647.2,105670.0,40.147
2025-07-02 01:59:00,105669.9,105672.5,105668.0,105668.1,37.725
2025-07-02 02:00:00,105668.0,105695.2,105668.0,105689.7,60.411
2025-07-02 02:01:00,105689.6,105689.7,105633.5,105638.8,40.452
2025-07-02 02:02:00,105638.8,105689.7,105638.8,105689.7,16.401
2025-07-02 02:03:00,105689.7,105720.0,105676.3,105719.9,41.248
2025-07-02 02:04:00,105720.0,105744.0,105666.6,105666.6,54.857
2025-07-02 02:05:00,105666.7,105666.7,105644.6,105644.6,18.262
2025-07-02 02:06:00,105644.6,105648.7,105641.5,105645.0,27.913
2025-07-02 02:07:00,105645.1,105665.9,105645.0,105650.1,32.775
2025-07-02 02:08:00,105650.1,105673.9,105638.8,105639.6,24.609
2025-07-02 02:09:00,105639.6,105639.7,105639.6,105639.6,10.004
2025-07-02 02:10:00,105639.7,105639.7,105582.6,105582.6,66.54
2025-07-02 02:11:00,105582.7,105582.7,105537.0,105567.8,101.471
2025-07-02 02:12:00,105567.7,105572.2,105556.5,105556.5,22.092
2025-07-02 02:13:00,105556.6,105568.8,105536.9,105536.9,22.882
2025-07-02 02:14:00,105536.9,105545.7,105536.8,105545.7,14.586
2025-07-02 02:15:00,105545.6,105599.9,105545.6,105590.3,59.567
2025-07-02 02:16:00,105590.4,105590.4,105547.3,105547.3,36.334
2025-07-02 02:17:00,105547.4,105584.0,105536.8,105550.6,49.865
2025-07-02 02:18:00,105550.6,105550.7,105533.3,105533.3,14.337
2025-07-02 02:19:00,105533.3,105546.7,105490.0,105490.1,50.389
2025-07-02 02:20:00,105490.1,105506.2,105478.4,105496.8,64.116
2025-07-02 02:21:00,105496.8,105534.5,105490.0,105534.5,24.746
2025-07-02 02:22:00,105534.5,105562.7,105526.1,105526.2,57.992
2025-07-02 02:23:00,105526.1,105526.2,105510.7,105510.7,20.093
2025-07-02 02:24:00,105510.7,105522.1,105496.3,105522.0,22.549
2025-07-02 02:25:00,105522.0,105547.0,105522.0,105547.0,14.071
2025-07-02 02:26:00,105546.9,105576.4,105546.9,105576.4,33.23
2025-07-02 02:27:00,105576.4,105644.1,105576.3,105644.0,39.617
2025-07-02 02:28:00,105644.0,105657.7,105644.0,105650.6,25.971
2025-07-02 02:29:00,105650.6,105673.9,105650.6,105671.7,24.979
2025-07-02 02:30:00,105671.7,105671.8,105661.1,105671.8,36.555
2025-07-02 02:31:00,105671.8,105673.9,105650.7,105650.7,21.194
2025-07-02 02:32:00,105650.7,105650.8,105613.8,105613.8,22.904
2025-07-02 02:33:00,105613.8,105613.9,105584.3,105597.2,24.447
2025-07-02 02:34:00,105597.2,105605.5,105591.6,105591.6,23.126
2025-07-02 02:35:00,105591.7,105619.1,105591.6,105619.0,19.758
2025-07-02 02:36:00,105619.0,105619.1,105606.0,105619.1,15.9
2025-07-02 02:37:00,105619.1,105619.1,105556.6,105556.6,17.689
2025-07-02 02:38:00,105556.6,105571.2,105556.6,105570.2,13.799
2025-07-02 02:39:00,105570.2,105580.3,105567.1,105580.3,19.93
2025-07-02 02:40:00,105580.2,105580.3,105571.9,105580.3,20.084
2025-07-02 02:41:00,105580.2,105580.3,105580.2,105580.2,9.024
2025-07-02 02:42:00,105580.2,105634.7,105580.2,105626.8,68.928
2025-07-02 02:43:00,105626.8,105626.8,105626.7,105626.7,9.625
2025-07-02 02:44:00,105626.7,105657.5,105613.6,105657.4,59.567
2025-07-02 02:45:00,105657.4,105657.5,105641.0,105641.1,50.791
2025-07-02 02:46:00,105641.0,105668.0,105641.0,105668.0,19.542
2025-07-02 02:47:00,105667.9,105714.0,105667.9,105710.6,86.487
2025-07-02 02:48:00,105710.6,105760.0,105710.6,105760.0,93.541
2025-07-02 02:49:00,105759.9,105840.0,105759.9,105840.0,208.844
2025-07-02 02:50:00,105839.9,105844.0,105798.9,105798.9,123.655
2025-07-02 02:51:00,105798.9,105799.0,105784.0,105784.1,33.827
2025-07-02 02:52:00,105784.0,105797.0,105782.7,105795.2,79.046
2025-07-02 02:53:00,105795.3,105842.7,105782.7,105837.5,68.973
2025-07-02 02:54:00,105837.6,105857.0,105810.7,105810.9,74.209
2025-07-02 02:55:00,105810.8,105810.8,105785.0,105785.0,21.7
2025-07-02 02:56:00,105785.0,105834.0,105785.0,105815.5,49.663
2025-07-02 02:57:00,105815.6,105836.5,105815.5,105836.4,32.309
2025-07-02 02:58:00,105836.4,105874.9,105836.4,105871.7,67.44
2025-07-02 02:59:00,105871.7,105871.7,105855.5,105865.9,66.431
2025-07-02 03:00:00,105865.9,105888.0,105822.4,105841.8,167.395
2025-07-02 03:01:00,105841.8,105841.8,105812.9,105837.5,63.326
2025-07-02 03:02:00,105837.4,105847.9,105833.4,105838.4,42.356
2025-07-02 03:03:00,105838.4,105848.9,105838.4,105848.9,12.773
2025-07-02 03:04:00,105848.9,105848.9,105848.8,105848.8,27.119
2025-07-02 03:05:00,105848.9,105879.9,105848.8,105879.9,47.935
2025-07-02 03:06:00,105879.9,105918.3,105872.0,105918.3,117.061
2025-07-02 03:07:00,105918.3,105939.9,105910.3,105912.6,116.0
2025-07-02 03:08:00,105912.5,105929.7,105912.5,105929.6,48.603
2025-07-02 03:09:00,105929.6,105950.0,105929.6,105947.3,106.276
2025-07-02 03:10:00,105947.4,105955.6,105900.0,105921.4,137.915
2025-07-02 03:11:00,105920.9,105959.5,105920.8,105955.0,86.624
2025-07-02 03:12:00,105955.1,106029.9,105955.0,106029.8,408.574
2025-07-02 03:13:00,106029.9,106045.3,106000.0,106011.0,139.975
2025-07-02 03:14:00,106011.0,106012.2,105971.0,106012.1,119.416
2025-07-02 03:15:00,106012.1,106012.1,105972.8,105972.8,56.081
2025-07-02 03:16:00,105972.8,105979.5,105950.0,105979.4,92.236
2025-07-02 03:17:00,105979.4,105995.4,105975.1,105975.2,41.535
2025-07-02 03:18:00,105975.1,105995.4,105975.1,105981.0,43.501
2025-07-02 03:19:00,105981.0,105988.4,105950.0,105950.1,41.095
2025-07-02 03:20:00,105950.1,105995.9,105950.0,105995.8,34.99
2025-07-02 03:21:00,105995.8,106003.0,105995.8,106003.0,31.161
2025-07-02 03:22:00,106003.0,106070.0,106002.9,106070.0,83.17
2025-07-02 03:23:00,106070.0,106084.1,106050.1,106080.5,79.3
2025-07-02 03:24:00,106080.6,106131.1,106080.5,106100.1,221.085
2025-07-02 03:25:00,106100.1,106100.1,105998.2,106036.6,199.438
2025-07-02 03:26:00,106036.7,106039.9,106012.1,106039.8,47.61
2025-07-02 03:27:00,106039.8,106066.7,106039.8,106066.6,25.816
2025-07-02 03:28:00,106066.6,106072.3,106032.7,106035.2,139.098
2025-07-02 03:29:00,106035.3,106076.2,106035.2,106065.5,35.945
2025-07-02 03:30:00,106065.5,106065.6,106057.5,106062.8,69.793
2025-07-02 03:31:00,106062.7,106080.0,106039.6,106058.2,72.642
2025-07-02 03:32:00,106058.1,106058.2,106042.4,106057.3,25.124
2025-07-02 03:33:00,106057.3,106067.9,106057.3,106067.9,25.598
2025-07-02 03:34:00,106067.8,106067.9,106035.6,106035.6,39.311
2025-07-02 03:35:00,106035.7,106040.5,106035.6,106035.6,35.195
2025-07-02 03:36:00,106035.6,106060.0,106035.6,106040.1,32.967
2025-07-02 03:37:00,106040.0,106106.1,106026.5,106106.1,91.52
2025-07-02 03:38:00,106106.1,106130.0,106078.8,106124.0,61.469
2025-07-02 03:39:00,106124.0,106130.0,106090.1,106124.0,44.376
2025-07-02 03:40:00,106123.9,106164.5,106123.9,106161.9,94.312
2025-07-02 03:41:00,106161.9,106164.5,106103.2,106106.8,86.036
2025-07-02 03:42:00,106106.7,106106.8,106073.3,106080.9,52.805
2025-07-02 03:43:00,106080.9,106120.0,106080.9,106119.9,27.135
2025-07-02 03:44:00,106119.9,106120.0,106119.9,106120.0,20.409
2025-07-02 03:45:00,106119.9,106126.2,106119.9,106126.1,22.465
2025-07-02 03:46:00,106126.1,106126.1,106058.0,106089.3,73.817
2025-07-02 03:47:00,106089.3,106121.9,106089.3,106121.9,15.542
2025-07-02 03:48:00,106121.9,106146.0,106121.8,106146.0,28.092
2025-07-02 03:49:00,106146.0,106155.0,106145.9,106150.1,35.146
2025-07-02 03:50:00,106150.1,106165.1,106109.7,106109.7,88.617
2025-07-02 03:51:00,106109.7,106109.8,106080.0,106080.0,53.542
2025-07-02 03:52:00,106080.1,106125.6,106080.0,106125.5,24.983
2025-07-02 03:53:00,106125.5,106131.1,106109.2,106130.1,23.014
2025-07-02 03:54:00,106130.0,106130.1,106124.7,106124.8,14.74
2025-07-02 03:55:00,106124.8,106124.8,106108.3,106108.3,28.332
2025-07-02 03:56:00,106108.3,106117.4,106108.3,106117.3,21.725
2025-07-02 03:57:00,106117.4,106117.4,106117.3,106117.4,14.877
2025-07-02 03:58:00,106117.4,106120.3,106117.4,106120.3,17.497
2025-07-02 03:59:00,106120.2,106140.0,106120.2,106140.0,28.22
2025-07-02 04:00:00,106140.0,106179.1,106128.4,106128.4,102.986
2025-07-02 04:01:00,106128.4,106145.4,106128.4,106145.4,54.517
2025-07-02 04:02:00,106145.4,106171.7,106145.3,106160.9,51.243
2025-07-02 04:03:00,106161.0,106161.0,106112.8,106133.1,37.675
2025-07-02 04:04:00,106133.1,106133.2,106111.8,106111.8,30.24
2025-07-02 04:05:00,106111.8,106124.1,106111.8,106118.3,59.609
2025-07-02 04:06:00,106118.3,106127.7,106118.3,106122.7,25.469
2025-07-02 04:07:00,106122.6,106127.7,106112.9,106112.9,22.347
2025-07-02 04:08:00,106112.9,106147.6,106112.8,106117.6,60.785
2025-07-02 04:09:00,106117.6,106124.5,106102.8,106124.5,54.383
2025-07-02 04:10:00,106124.5,106138.7,106124.4,106125.4,14.64
2025-07-02 04:11:00,106125.3,106125.4,106084.8,106084.8,25.1
2025-07-02 04:12:00,106084.9,106118.0,106084.8,106117.9,32.61
2025-07-02 04:13:00,106117.9,106162.8,106117.9,106162.8,25.394
2025-07-02 04:14:00,106162.7,106162.8,106152.3,106157.0,28.168
2025-07-02 04:15:00,106157.0,106157.0,106108.6,106108.6,33.857
2025-07-02 04:16:00,106108.6,106108.7,106074.2,106100.3,106.43
2025-07-02 04:17:00,106100.3,106132.5,106100.2,106127.8,40.077
2025-07-02 04:18:00,106127.8,106127.9,106075.2,106077.0,35.984
2025-07-02 04:19:00,106077.1,106109.3,106077.0,106097.2,47.456
2025-07-02 04:20:00,106097.3,106116.0,106097.2,106115.9,21.345
2025-07-02 04:21:00,106115.9,106116.0,106088.4,106109.9,57.156
2025-07-02 04:22:00,106109.9,106149.9,106094.4,106149.9,29.571
2025-07-02 04:23:00,106149.9,106174.3,106149.9,106174.2,46.899
2025-07-02 04:24:00,106174.3,106174.3,106135.8,106135.9,27.88
2025-07-02 04:25:00,106135.9,106149.1,106130.1,106139.7,19.424
2025-07-02 04:26:00,106139.8,106148.5,106139.7,106143.7,30.583
2025-07-02 04:27:00,106143.7,106149.5,106143.6,106149.5,17.03
2025-07-02 04:28:00,106149.5,106181.8,106149.4,106172.8,99.742
2025-07-02 04:29:00,106172.7,106177.9,106172.7,106172.7,21.677
2025-07-02 04:30:00,106172.7,106172.8,106140.0,106140.1,22.506
2025-07-02 04:31:00,106140.0,106140.1,106103.7,106103.7,26.006
2025-07-02 04:32:00,106103.8,106112.3,106094.4,106108.1,41.857
2025-07-02 04:33:00,106108.0,106108.1,106101.6,106101.6,16.89
2025-07-02 04:34:00,106101.7,106108.1,106101.6,106108.0,12.16
2025-07-02 04:35:00,106108.1,106125.4,106108.0,106125.3,15.273
2025-07-02 04:36:00,106125.3,106131.9,106119.8,106131.8,12.666
2025-07-02 04:37:00,106131.8,106150.5,106128.4,106142.2,24.012
2025-07-02 04:38:00,106142.3,106178.1,106142.3,106178.1,30.485
2025-07-02 04:39:00,106178.0,106181.6,106174.8,106178.8,30.238
2025-07-02 04:40:00,106178.9,106195.2,106178.9,106191.0,48.767
2025-07-02 04:41:00,106190.9,106191.0,106182.6,106190.9,27.08
2025-07-02 04:42:00,106191.0,106192.4,106190.9,106192.3,39.629
2025-07-02 04:43:00,106192.3,106220.0,106192.3,106211.8,157.464
2025-07-02 04:44:00,106211.9,106215.2,106204.1,106204.2,43.911
2025-07-02 04:45:00,106204.2,106204.2,106204.1,106204.2,10.732
2025-07-02 04:46:00,106204.2,106215.2,106204.1,106204.1,44.034
2025-07-02 04:47:00,106204.1,106204.2,106144.5,106178.3,59.497
2025-07-02 04:48:00,106178.4,106227.9,106178.3,106220.1,142.323
2025-07-02 04:49:00,106220.1,106220.1,106200.1,106200.2,17.912
2025-07-02 04:50:00,106200.1,106281.2,106200.1,106272.0,167.207
2025-07-02 04:51:00,106272.1,106275.3,106251.2,106267.6,62.907
2025-07-02 04:52:00,106267.5,106275.6,106267.5,106275.5,52.13
2025-07-02 04:53:00,106275.5,106275.5,106260.3,106274.9,39.409
2025-07-02 04:54:00,106274.9,106298.8,106274.8,106298.7,76.197
2025-07-02 04:55:00,106298.8,106333.0,106298.7,106329.1,204.618
2025-07-02 04:56:00,106329.1,106332.9,106328.0,106328.0,77.767
2025-07-02 04:57:00,106328.1,106329.5,106315.9,106325.5,104.546
2025-07-02 04:58:00,106325.5,106336.9,106320.0,106336.8,66.681
2025-07-02 04:59:00,106336.8,106344.0,106336.8,106344.0,32.445
2025-07-02 05:00:00,106344.0,106344.0,106301.4,106303.2,136.402
2025-07-02 05:01:00,106303.1,106303.3,106303.1,106303.2,35.226
2025-07-02 05:02:00,106303.2,106303.2,106275.2,106275.2,108.65
2025-07-02 05:03:00,106275.2,106299.9,106257.0,106299.8,91.018
2025-07-02 05:04:00,106299.9,106299.9,106273.8,106273.8,39.454
2025-07-02 05:05:00,106273.9,106294.0,106273.8,106290.8,30.892
2025-07-02 05:06:00,106290.7,106290.8,106290.6,106290.6,11.302
2025-07-02 05:07:00,106290.6,106290.7,106281.4,106281.5,19.074
2025-07-02 05:08:00,106281.4,106281.5,106281.4,106281.5,21.234
2025-07-02 05:09:00,106281.5,106292.3,106245.4,106271.7,80.185
2025-07-02 05:10:00,106271.7,106275.0,106271.7,106275.0,16.698
2025-07-02 05:11:00,106274.9,106279.8,106266.8,106266.9,15.486
2025-07-02 05:12:00,106266.9,106266.9,106257.0,106257.0,37.057
2025-07-02 05:13:00,106257.0,106262.2,106253.4,106262.1,29.154
2025-07-02 05:14:00,106262.2,106266.8,106262.1,106266.7,24.545
2025-07-02 05:15:00,106266.8,106491.8,106266.8,106489.5,803.97
2025-07-02 05:16:00,106489.6,106499.9,106464.3,106468.3,307.12
2025-07-02 05:17:00,106468.2,106494.6,106450.1,106494.5,128.67
2025-07-02 05:18:00,106494.6,106494.6,106461.4,106476.7,142.099
2025-07-02 05:19:00,106476.7,106494.0,106435.8,106435.8,79.454
2025-07-02 05:20:00,106435.8,106483.2,106435.8,106478.0,102.234
2025-07-02 05:21:00,106478.0,106487.5,106474.9,106474.9,36.805
2025-07-02 05:22:00,106475.0,106493.4,106474.9,106493.4,53.664
2025-07-02 05:23:00,106493.4,106499.0,106476.5,106476.5,72.514
2025-07-02 05:24:00,106476.5,106476.5,106441.7,106443.6,50.025
2025-07-02 05:25:00,106443.5,106486.9,106443.5,106470.0,65.915
2025-07-02 05:26:00,106470.0,106474.4,106441.6,106441.6,30.446
2025-07-02 05:27:00,106441.6,106441.7,106436.8,106436.8,26.269
2025-07-02 05:28:00,106436.8,106454.3,106433.0,106433.0,65.063
2025-07-02 05:29:00,106433.1,106433.1,106407.7,106407.8,28.474
2025-07-02 05:30:00,106407.8,106419.0,106386.8,106414.7,190.571
2025-07-02 05:31:00,106414.6,106414.7,106409.1,106409.1,31.408
2025-07-02 05:32:00,106409.1,106428.3,106409.1,106428.3,27.835
2025-07-02 05:33:00,106428.3,106428.3,106428.2,106428.3,21.158
2025-07-02 05:34:00,106428.3,106475.2,106428.2,106475.2,38.257
2025-07-02 05:35:00,106475.2,106475.2,106468.5,106468.5,21.982
2025-07-02 05:36:00,106468.6,106468.6,106452.6,106468.5,34.025
2025-07-02 05:37:00,106468.4,106468.5,106464.9,106465.0,21.18
2025-07-02 05:38:00,106464.9,106475.8,106464.9,106475.7,26.618
2025-07-02 05:39:00,106475.7,106475.8,106425.9,106425.9,59.93
2025-07-02 05:40:00,106425.9,106470.2,106425.9,106470.2,58.712
2025-07-02 05:41:00,106470.2,106476.9,106460.1,106476.9,43.005
2025-07-02 05:42:00,106476.8,106573.8,106476.8,106562.3,670.437
2025-07-02 05:43:00,106562.3,106562.3,106520.3,106529.1,85.396
2025-07-02 05:44:00,106529.2,106530.0,106529.1,106529.9,35.093
2025-07-02 05:45:00,106529.9,106572.6,106529.9,106572.6,75.436
2025-07-02 05:46:00,106572.6,106597.6,106564.6,106564.7,246.385
2025-07-02 05:47:00,106564.7,106597.0,106564.6,106597.0,75.873
2025-07-02 05:48:00,106597.0,106600.0,106565.4,106565.4,126.119
2025-07-02 05:49:00,106565.5,106575.0,106565.4,106569.8,38.153
2025-07-02 05:50:00,106569.7,106574.9,106560.1,106566.0,42.059
2025-07-02 05:51:00,106565.9,106566.0,106527.3,106544.3,69.913
2025-07-02 05:52:00,106544.3,106553.0,106534.4,106538.4,55.842
2025-07-02 05:53:00,106538.5,106582.3,106538.5,106582.2,73.005
2025-07-02 05:54:00,106582.3,106582.3,106572.0,106572.1,32.51
2025-07-02 05:55:00,106572.0,106623.3,106566.6,106566.7,194.192
2025-07-02 05:56:00,106566.7,106585.5,106546.9,106547.0,66.622
2025-07-02 05:57:00,106546.9,106550.0,106544.4,106550.0,39.637
2025-07-02 05:58:00,106549.9,106575.6,106549.9,106570.9,42.398
2025-07-02 05:59:00,106571.0,106605.4,106570.9,106584.3,103.876
2025-07-02 06:00:00,106584.3,106604.2,106584.2,106597.1,69.032
2025-07-02 06:01:00,106597.2,106609.2,106580.2,106600.2,72.354
2025-07-02 06:02:00,106600.3,106624.0,106590.2,106614.1,79.911
2025-07-02 06:03:00,106614.2,106639.9,106614.1,106636.7,138.503
2025-07-02 06:04:00,106636.6,106636.7,106616.2,106618.3,93.795
2025-07-02 06:05:00,106618.3,106657.5,106618.3,106657.5,115.048
2025-07-02 06:06:00,106657.4,106698.0,106657.4,106684.2,201.928
2025-07-02 06:07:00,106684.1,106758.0,106684.1,106730.9,496.758
2025-07-02 06:08:00,106730.9,106756.6,106714.7,106756.6,147.388
2025-07-02 06:09:00,106756.5,106760.1,106709.3,106709.4,118.694
2025-07-02 06:10:00,106709.3,106730.2,106709.3,106715.0,116.646
2025-07-02 06:11:00,106715.0,106743.5,106714.9,106743.4,96.615
2025-07-02 06:12:00,106743.5,106743.5,106674.9,106685.9,140.001
2025-07-02 06:13:00,106685.9,106690.0,106685.9,106689.9,39.392
2025-07-02 06:14:00,106689.9,106709.0,106689.9,106708.9,43.665
2025-07-02 06:15:00,106709.0,106733.5,106704.1,106704.2,93.912
2025-07-02 06:16:00,106704.2,106795.7,106698.6,106745.8,218.223
